# mode=collision,n=1000,struct=quadtree,cell=64,depth=5,node=4,seed=43,warmup_s=2,measure_s=5,config=2D,ticks=999,frames=21287,measured_ticks=720,startup_ms=1176.08,glfw_first_draw_ms=1123.82,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1176.08,process_to_first_frame
glfw_ms,1123.82,glfw_init_to_first_frame
mem_ws_bytes,1.12271e+08,baseline
mem_private_bytes,1.80933e+08,baseline
mem_peak_ws_bytes,1.12271e+08,baseline
mem_ws_bytes,1.12484e+08,after_spawn
mem_private_bytes,1.81113e+08,after_spawn
mem_peak_ws_bytes,1.12484e+08,after_spawn
frame_ms,0.2803,
frame_ms,0.2255,
frame_ms,0.2186,
frame_ms,0.2417,
frame_ms,0.2134,
frame_ms,0.2116,
frame_ms,0.2458,
frame_ms,0.2579,
frame_ms,0.2258,
frame_ms,0.2095,
frame_ms,0.221,
frame_ms,0.2313,
frame_ms,0.7795,
frame_ms,0.281,
frame_ms,0.2306,
frame_ms,0.2133,
frame_ms,0.2148,
frame_ms,0.2207,
frame_ms,0.2078,
frame_ms,0.2514,
tick_us,579,1124
frame_ms,1.4299,
frame_ms,0.2517,
frame_ms,0.2259,
frame_ms,0.2159,
frame_ms,0.4019,
frame_ms,0.2509,
frame_ms,0.2237,
frame_ms,0.2259,
frame_ms,0.214,
frame_ms,0.2124,
frame_ms,0.2374,
frame_ms,0.2314,
frame_ms,0.2151,
frame_ms,0.214,
frame_ms,0.316,
frame_ms,0.2542,
frame_ms,0.2381,
frame_ms,0.2358,
frame_ms,0.2327,
frame_ms,0.2409,
frame_ms,0.6675,
tick_us,629,1128
frame_ms,1.5726,
frame_ms,0.2943,
frame_ms,0.2686,
frame_ms,0.2116,
frame_ms,0.2114,
frame_ms,0.2063,
frame_ms,0.244,
frame_ms,0.2628,
frame_ms,0.2365,
frame_ms,0.6315,
frame_ms,0.2746,
frame_ms,0.2268,
frame_ms,0.2111,
frame_ms,0.2787,
frame_ms,0.2212,
frame_ms,0.2153,
frame_ms,0.2087,
frame_ms,0.2328,
frame_ms,0.2218,
frame_ms,0.2029,
frame_ms,0.2415,
frame_ms,0.2297,
frame_ms,0.2078,
tick_us,605.7,1124
frame_ms,1.4544,
frame_ms,0.259,
frame_ms,0.217,
frame_ms,0.2225,
frame_ms,0.2174,
frame_ms,0.2102,
frame_ms,0.2389,
frame_ms,0.2316,
frame_ms,0.2131,
frame_ms,0.207,
frame_ms,0.2512,
frame_ms,0.238,
frame_ms,0.2119,
frame_ms,0.2069,
frame_ms,0.2687,
frame_ms,0.7114,
frame_ms,0.2706,
frame_ms,0.2234,
frame_ms,0.218,
frame_ms,0.217,
frame_ms,0.3303,
frame_ms,0.3737,
tick_us,634.5,1104
frame_ms,1.5625,
frame_ms,0.2551,
frame_ms,0.2222,
frame_ms,0.2258,
frame_ms,0.2539,
frame_ms,0.3851,
frame_ms,0.3287,
frame_ms,0.2942,
frame_ms,0.3238,
frame_ms,0.2738,
frame_ms,0.3082,
frame_ms,0.3145,
frame_ms,0.2354,
frame_ms,0.2166,
frame_ms,0.2131,
frame_ms,0.2057,
frame_ms,0.288,
frame_ms,0.2601,
frame_ms,0.5279,
frame_ms,0.2705,
tick_us,621.2,1082
frame_ms,1.4397,
frame_ms,0.2523,
frame_ms,0.2114,
frame_ms,0.213,
frame_ms,0.2082,
frame_ms,0.2649,
frame_ms,0.259,
frame_ms,0.2245,
frame_ms,0.2078,
frame_ms,0.6208,
frame_ms,0.4017,
frame_ms,0.3514,
frame_ms,0.2793,
frame_ms,0.2143,
frame_ms,0.2154,
frame_ms,0.2074,
frame_ms,0.2247,
frame_ms,0.2286,
frame_ms,0.2079,
frame_ms,0.2485,
frame_ms,0.2528,
frame_ms,0.2222,
tick_us,612,1078
frame_ms,1.4689,
frame_ms,0.2649,
frame_ms,0.2177,
frame_ms,0.216,
frame_ms,0.211,
frame_ms,0.244,
frame_ms,0.4433,
frame_ms,0.3437,
frame_ms,0.3267,
frame_ms,0.3224,
frame_ms,0.3195,
frame_ms,0.3334,
frame_ms,0.3478,
frame_ms,0.3044,
frame_ms,0.3543,
frame_ms,0.2793,
frame_ms,0.2182,
frame_ms,0.2112,
frame_ms,0.2117,
frame_ms,0.2862,
tick_us,599.3,1092
frame_ms,1.4016,
frame_ms,0.2356,
frame_ms,0.2117,
frame_ms,0.2229,
frame_ms,0.4542,
frame_ms,0.2718,
frame_ms,0.2203,
frame_ms,0.2143,
frame_ms,0.2182,
frame_ms,0.2087,
frame_ms,0.2505,
frame_ms,0.2552,
frame_ms,0.2152,
frame_ms,0.2083,
frame_ms,0.3392,
frame_ms,0.3817,
frame_ms,0.3272,
frame_ms,0.3363,
frame_ms,0.3467,
frame_ms,0.3634,
frame_ms,0.273,
tick_us,618.9,1076
frame_ms,1.4354,
frame_ms,0.2406,
frame_ms,0.2105,
frame_ms,0.2158,
frame_ms,0.2116,
frame_ms,0.3057,
frame_ms,0.2756,
frame_ms,0.2244,
frame_ms,0.215,
frame_ms,0.5553,
frame_ms,0.2735,
frame_ms,0.2261,
frame_ms,0.2252,
frame_ms,0.2156,
frame_ms,0.2084,
frame_ms,0.2508,
frame_ms,0.2594,
frame_ms,0.2231,
frame_ms,0.2148,
frame_ms,0.209,
frame_ms,0.2393,
frame_ms,0.2325,
frame_ms,0.21,
tick_us,613.8,1088
frame_ms,1.4461,
frame_ms,0.2444,
frame_ms,0.2123,
frame_ms,0.2125,
frame_ms,0.2073,
frame_ms,0.2345,
frame_ms,0.2573,
frame_ms,0.2328,
frame_ms,0.2116,
frame_ms,0.2394,
frame_ms,0.228,
frame_ms,0.2081,
frame_ms,0.2037,
frame_ms,0.2461,
frame_ms,0.2322,
frame_ms,0.7298,
