# mode=scene,n=2000,struct=grid,cell=64,depth=5,node=4,seed=43,warmup_s=2,measure_s=5,config=2D,ticks=1005,frames=2218,measured_ticks=0,startup_ms=362.23,glfw_first_draw_ms=308.426,renderer=Intel(R) Graphics,gl=3.3.0 - Build 32.0.101.8724
kind,value,extra
startup_ms,362.23,process_to_first_frame
glfw_ms,308.426,glfw_init_to_first_frame
mem_ws_bytes,7.95935e+07,baseline
mem_private_bytes,5.30555e+07,baseline
mem_peak_ws_bytes,7.95935e+07,baseline
mem_ws_bytes,8.03758e+07,after_spawn
mem_private_bytes,5.3334e+07,after_spawn
mem_peak_ws_bytes,8.03758e+07,after_spawn
frame_ms,3.6366,
frame_ms,2.4447,
frame_ms,2.4329,
frame_ms,3.661,
frame_ms,2.4506,
frame_ms,3.8524,
frame_ms,2.4906,
frame_ms,3.7259,
frame_ms,2.4632,
frame_ms,3.7172,
frame_ms,2.4923,
frame_ms,2.5138,
frame_ms,3.9316,
frame_ms,2.8284,
frame_ms,3.9689,
frame_ms,2.7112,
frame_ms,3.7311,
frame_ms,2.4672,
frame_ms,3.7125,
frame_ms,2.515,
frame_ms,2.4594,
frame_ms,3.6624,
frame_ms,2.4849,
frame_ms,3.7282,
frame_ms,2.4844,
frame_ms,3.6801,
frame_ms,2.4774,
frame_ms,3.6833,
frame_ms,2.4663,
frame_ms,2.4296,
frame_ms,3.7104,
frame_ms,2.473,
frame_ms,3.6627,
frame_ms,2.5015,
frame_ms,3.6777,
frame_ms,2.4754,
frame_ms,2.4322,
frame_ms,3.664,
frame_ms,2.5628,
frame_ms,3.7561,
frame_ms,2.4981,
frame_ms,3.7976,
frame_ms,2.6071,
frame_ms,2.5558,
frame_ms,4.2034,
frame_ms,2.7108,
frame_ms,3.7477,
frame_ms,2.5007,
frame_ms,3.7343,
frame_ms,2.6788,
frame_ms,3.8767,
frame_ms,2.5931,
frame_ms,3.8734,
frame_ms,2.6117,
frame_ms,3.999,
frame_ms,2.7111,
frame_ms,3.8618,
frame_ms,2.4882,
frame_ms,2.4668,
frame_ms,3.8581,
frame_ms,2.5034,
frame_ms,3.6681,
frame_ms,2.4653,
frame_ms,3.8349,
frame_ms,2.5197,
frame_ms,2.6196,
frame_ms,3.6936,
frame_ms,2.5183,
frame_ms,3.7356,
frame_ms,2.5766,
frame_ms,3.77,
frame_ms,2.4988,
frame_ms,3.7798,
