# mode=scene,n=5000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=795,frames=159,measured_ticks=0,startup_ms=1558.24,glfw_first_draw_ms=1498.43,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1558.24,process_to_first_frame
glfw_ms,1498.43,glfw_init_to_first_frame
mem_ws_bytes,1.12636e+08,baseline
mem_private_bytes,1.82411e+08,baseline
mem_peak_ws_bytes,1.12636e+08,baseline
mem_ws_bytes,1.14463e+08,after_spawn
mem_private_bytes,1.84177e+08,after_spawn
mem_peak_ws_bytes,1.17678e+08,after_spawn
frame_ms,40.0762,
frame_ms,40.3508,
frame_ms,40.2737,
frame_ms,40.257,
frame_ms,40.6767,
frame_ms,40.854,
frame_ms,40.8769,
frame_ms,40.8074,
frame_ms,40.7043,
frame_ms,40.489,
frame_ms,40.4105,
frame_ms,40.3637,
frame_ms,40.105,
frame_ms,41.0383,
frame_ms,40.4588,
frame_ms,40.2265,
frame_ms,40.1555,
frame_ms,40.0013,
frame_ms,39.9155,
frame_ms,39.9523,
frame_ms,40.0575,
frame_ms,40.5253,
frame_ms,40.1689,
frame_ms,40.1852,
frame_ms,40.3468,
frame_ms,41.6684,
frame_ms,40.5095,
frame_ms,40.2806,
frame_ms,40.2552,
frame_ms,42.1663,
frame_ms,41.6685,
frame_ms,42.3149,
frame_ms,42.2407,
frame_ms,42.9003,
frame_ms,41.0837,
frame_ms,41.2813,
frame_ms,41.181,
frame_ms,41.9768,
frame_ms,44.3573,
frame_ms,44.5971,
frame_ms,41.2205,
frame_ms,40.9435,
frame_ms,41.1511,
frame_ms,41.7908,
frame_ms,41.4066,
frame_ms,41.4474,
frame_ms,42.293,
frame_ms,41.4134,
frame_ms,42.2086,
frame_ms,42.0154,
frame_ms,41.2443,
frame_ms,41.3902,
frame_ms,41.4028,
frame_ms,41.5587,
frame_ms,41.2546,
frame_ms,42.3822,
frame_ms,44.4829,
frame_ms,42.744,
frame_ms,42.0216,
frame_ms,41.1576,
frame_ms,40.8847,
frame_ms,41.6853,
frame_ms,41.1428,
frame_ms,40.8158,
frame_ms,40.8379,
frame_ms,40.8827,
frame_ms,41.1639,
frame_ms,41.0435,
frame_ms,40.6645,
frame_ms,40.496,
frame_ms,40.3397,
frame_ms,40.994,
frame_ms,41.6672,
frame_ms,41.1527,
frame_ms,40.5851,
frame_ms,41.4987,
frame_ms,41.7632,
frame_ms,40.1229,
frame_ms,41.9077,
frame_ms,40.5371,
frame_ms,40.3231,
frame_ms,40.3077,
frame_ms,41.0994,
frame_ms,42.3323,
frame_ms,40.4602,
frame_ms,40.5926,
frame_ms,40.5893,
frame_ms,40.7351,
frame_ms,40.5948,
frame_ms,40.3473,
frame_ms,40.7626,
frame_ms,40.3447,
frame_ms,40.6089,
frame_ms,40.3419,
frame_ms,40.4283,
frame_ms,41.0118,
frame_ms,40.4691,
frame_ms,41.3878,
frame_ms,42.4879,
frame_ms,41.1099,
frame_ms,40.459,
frame_ms,40.5033,
frame_ms,41.4275,
frame_ms,41.9792,
frame_ms,41.11,
frame_ms,41.0907,
frame_ms,40.841,
frame_ms,40.5836,
frame_ms,40.4992,
frame_ms,40.533,
frame_ms,41.1037,
frame_ms,40.5119,
frame_ms,40.4111,
frame_ms,40.319,
frame_ms,39.9715,
frame_ms,40.24,
frame_ms,40.365,
frame_ms,40.1194,
frame_ms,40.2157,
frame_ms,40.3949,
frame_ms,40.1073,
frame_ms,40.7073,
