# mode=collision,n=4000,struct=quadtree,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=495,frames=99,measured_ticks=362,startup_ms=1360.4,glfw_first_draw_ms=1309.43,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1360.4,process_to_first_frame
glfw_ms,1309.43,glfw_init_to_first_frame
mem_ws_bytes,1.11972e+08,baseline
mem_private_bytes,1.80568e+08,baseline
mem_peak_ws_bytes,1.11972e+08,baseline
mem_ws_bytes,1.1334e+08,after_spawn
mem_private_bytes,1.81916e+08,after_spawn
mem_peak_ws_bytes,1.17289e+08,after_spawn
tick_us,7328.2,18230
tick_us,6895.9,18156
tick_us,6964.4,18202
frame_ms,71.9289,
tick_us,6998.9,18280
tick_us,7293.5,18294
tick_us,6853.8,18312
tick_us,6917.7,18356
tick_us,6869.5,18412
frame_ms,70.7198,
tick_us,6951.2,18358
tick_us,7268.2,18396
tick_us,6940.2,18344
tick_us,6944.6,18404
tick_us,6767.7,18402
frame_ms,70.432,
tick_us,7287.4,18336
tick_us,6801.9,18288
tick_us,6741.9,18174
tick_us,6728.1,18114
tick_us,6783.7,18162
frame_ms,69.7111,
tick_us,6715.1,18144
tick_us,6764.8,18154
tick_us,6738.3,18114
tick_us,6751.3,18126
tick_us,7244.3,18192
frame_ms,69.617,
tick_us,6883.1,18254
tick_us,6780.8,18242
tick_us,6608.5,18344
tick_us,6581.5,18422
tick_us,6798.6,18364
frame_ms,68.2904,
tick_us,6538.7,18406
tick_us,6589.1,18386
tick_us,6566.8,18364
tick_us,6509.5,18334
tick_us,6689.6,18322
frame_ms,67.3327,
tick_us,6641.9,18310
tick_us,7098.2,18304
tick_us,6720.9,18294
tick_us,6663.8,18212
tick_us,6704.3,18192
frame_ms,69.0874,
tick_us,7201.2,18182
tick_us,6850.7,18162
tick_us,6748.5,18168
tick_us,6708.6,18230
tick_us,6687.5,18220
frame_ms,69.8368,
tick_us,6759.4,18310
tick_us,6944.5,18352
tick_us,6959.7,18356
tick_us,7058.4,18374
tick_us,6957.7,18380
frame_ms,71.1533,
tick_us,7149,18394
tick_us,6952.1,18390
tick_us,6865,18356
tick_us,6787.2,18268
tick_us,6731.5,18314
frame_ms,70.3721,
tick_us,6734.4,18358
tick_us,6808.6,18400
tick_us,6662.3,18326
tick_us,6657.9,18268
tick_us,6660.5,18164
frame_ms,68.3861,
tick_us,7325,18126
tick_us,6463.7,18120
tick_us,6551.3,18080
tick_us,6594.3,18050
tick_us,6637.2,18040
frame_ms,67.9062,
tick_us,6735.8,17992
tick_us,6799.3,17966
tick_us,6715.7,17970
tick_us,6649.9,17904
tick_us,6536.7,17898
frame_ms,67.6406,
tick_us,6566.6,17932
tick_us,6961.6,17926
tick_us,6902.3,17926
tick_us,6680.1,17934
tick_us,6497.2,17944
frame_ms,67.9331,
tick_us,6659.2,18004
tick_us,6589.4,17980
tick_us,6557.4,17936
tick_us,6628.7,18008
tick_us,6678,17984
frame_ms,67.3169,
tick_us,6606.5,18084
tick_us,6749.2,18074
tick_us,6678.4,18090
tick_us,6689.5,18116
tick_us,6778.6,18194
frame_ms,68.3598,
tick_us,6822.6,18156
tick_us,6746.8,18214
tick_us,6846,18206
tick_us,6674.3,18158
tick_us,6764.6,18204
frame_ms,68.6525,
tick_us,6766.1,18304
tick_us,6697.6,18228
tick_us,6680.5,18164
tick_us,6593.7,18154
tick_us,6531.4,18100
frame_ms,67.6951,
tick_us,6611.5,18186
tick_us,6722.2,18186
tick_us,6653.8,18158
tick_us,6854.1,18092
tick_us,7017,18212
frame_ms,68.4866,
tick_us,7109,18172
tick_us,6894.2,18222
tick_us,6871.4,18278
tick_us,6841.4,18310
tick_us,6820.6,18222
frame_ms,70.1555,
tick_us,6858,18258
tick_us,6961.7,18216
tick_us,6867.3,18126
tick_us,6801.3,18118
tick_us,6940.6,18080
frame_ms,70.0792,
tick_us,7510.6,18164
tick_us,7129.4,18230
tick_us,6937.8,18166
tick_us,6964,18184
tick_us,6922.2,18224
frame_ms,71.8191,
tick_us,7081.4,18222
tick_us,6993.7,18298
tick_us,7141.4,18220
tick_us,6928.4,18186
tick_us,6910.8,18134
frame_ms,71.2021,
tick_us,6883.5,18090
tick_us,6835.6,18062
tick_us,6841.4,18024
tick_us,6877.2,18032
tick_us,6821.7,17946
frame_ms,69.6968,
tick_us,6758.1,17952
tick_us,6708.9,17994
tick_us,6729,18042
tick_us,6816.1,18006
tick_us,6744.6,18046
frame_ms,68.6409,
tick_us,7619.7,18058
tick_us,6866.7,18072
tick_us,6889.9,18066
tick_us,6909,18082
tick_us,6794.7,18034
frame_ms,70.6815,
tick_us,6991,18024
tick_us,6878.5,18062
tick_us,6804.5,17984
tick_us,7005.3,17938
tick_us,6887.9,17930
frame_ms,70.3743,
tick_us,7068.4,17830
tick_us,7152.6,17886
tick_us,7030.2,17794
tick_us,7057.1,17744
tick_us,7031.7,17734
frame_ms,71.8599,
tick_us,7055.5,17754
tick_us,7164.6,17840
tick_us,7122.9,17936
tick_us,7010,17880
tick_us,6919.1,17886
frame_ms,71.5542,
tick_us,7032.7,17946
tick_us,7067.6,17980
tick_us,7087.8,18052
tick_us,7109.2,18006
tick_us,7076.9,18012
frame_ms,71.5617,
tick_us,6958.5,18050
tick_us,6996.1,18048
tick_us,6876.3,18032
tick_us,6862.7,18102
tick_us,6817,18082
frame_ms,70.2076,
tick_us,6984.8,18108
tick_us,6951.2,18148
tick_us,6672.4,18186
tick_us,6715.4,18204
tick_us,6842.2,18160
frame_ms,69.25,
tick_us,6863.2,18144
tick_us,7049.7,18008
tick_us,6700.9,17984
tick_us,6784.4,17998
tick_us,6653.3,17994
frame_ms,69.1108,
tick_us,7356.6,17984
tick_us,6778.1,18042
tick_us,6707.2,18008
tick_us,6606.6,18118
tick_us,6612.3,17986
frame_ms,68.6266,
tick_us,6707.3,18126
tick_us,6648.3,18156
tick_us,6685.7,18184
tick_us,6586.7,18176
tick_us,6696.1,18092
frame_ms,68.0216,
tick_us,6706.8,18120
tick_us,6785.3,18150
tick_us,6729.3,18138
tick_us,6647.9,18208
tick_us,6795.2,18170
frame_ms,68.7341,
tick_us,6919.4,18126
tick_us,7601.6,18184
tick_us,7053.2,18222
tick_us,7008.4,18158
tick_us,6951.5,18050
frame_ms,71.8972,
tick_us,7458,18042
tick_us,7176.6,18100
tick_us,7273.8,18106
tick_us,7157,18112
tick_us,7089.5,18100
frame_ms,73.0353,
tick_us,7068.2,18104
tick_us,7164,18144
tick_us,7000.1,18068
tick_us,6935.2,18048
tick_us,6920.7,17950
frame_ms,70.9849,
tick_us,7109.4,17938
tick_us,7320.1,17976
tick_us,7023.7,17976
tick_us,7126.6,17906
tick_us,7000.9,17880
frame_ms,72.2321,
tick_us,7215.5,17828
tick_us,7244.5,17782
tick_us,6791.1,17766
tick_us,6680,17728
tick_us,6767.9,17816
frame_ms,70.3284,
tick_us,6883.4,17806
tick_us,7300.6,17806
tick_us,6784.7,17830
tick_us,6799.1,17858
tick_us,6880.5,17842
frame_ms,70.1033,
tick_us,7203.6,17864
tick_us,7191.2,17824
tick_us,6726,17746
tick_us,6623.5,17836
tick_us,6667.5,17856
frame_ms,69.0228,
tick_us,6742.5,17822
tick_us,7212.2,17884
tick_us,6453.8,17898
tick_us,6551.8,17920
tick_us,6638.3,18022
frame_ms,67.8039,
tick_us,6811.1,17960
tick_us,6889.5,17948
tick_us,6648,17870
tick_us,6636.3,17818
tick_us,6653.4,17882
frame_ms,68.2486,
tick_us,6742.3,17890
tick_us,7002.2,17896
tick_us,6691,17950
tick_us,6689.6,17968
tick_us,6619.1,17946
frame_ms,68.3745,
tick_us,6838.1,17954
tick_us,6622.2,17996
tick_us,6533.8,17988
tick_us,6441.5,18044
tick_us,6542.5,18116
frame_ms,67.2094,
tick_us,6531.1,18058
tick_us,6747.6,18108
tick_us,6380.1,18062
tick_us,6320.5,18080
tick_us,6352.4,18064
frame_ms,65.7316,
