# mode=collision,n=4000,struct=quadtree,cell=64,depth=5,node=4,seed=44,warmup_s=2,measure_s=5,config=2D,ticks=490,frames=98,measured_ticks=354,startup_ms=1365.99,glfw_first_draw_ms=1314.88,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1365.99,process_to_first_frame
glfw_ms,1314.88,glfw_init_to_first_frame
mem_ws_bytes,1.12144e+08,baseline
mem_private_bytes,1.80122e+08,baseline
mem_peak_ws_bytes,1.12144e+08,baseline
mem_ws_bytes,1.13451e+08,after_spawn
mem_private_bytes,1.81416e+08,after_spawn
mem_peak_ws_bytes,1.17891e+08,after_spawn
tick_us,6545.7,17988
tick_us,6646.3,17976
tick_us,6529.6,17920
tick_us,6504.6,17902
tick_us,6566.1,17960
frame_ms,66.7881,
tick_us,6695.5,17950
tick_us,7092.3,17942
tick_us,6567.6,17984
tick_us,6598.5,18004
tick_us,6556.3,18054
frame_ms,67.7512,
tick_us,6626.9,17986
tick_us,6619.6,17996
tick_us,6277.1,17970
tick_us,6358.3,17908
tick_us,6301.2,17966
frame_ms,64.9954,
tick_us,6484.3,18040
tick_us,7029.9,18028
tick_us,6460.3,18046
tick_us,6464.5,18064
tick_us,6512.3,18086
frame_ms,66.7817,
tick_us,6810.1,18064
tick_us,6844.9,18096
tick_us,6705.8,18120
tick_us,6937.1,18234
tick_us,7567.6,18210
frame_ms,70.4085,
tick_us,6946,18264
tick_us,6875.5,18264
tick_us,6853.1,18260
tick_us,7137.3,18238
tick_us,6943.2,18278
frame_ms,71.7937,
tick_us,7249.9,18334
tick_us,7500,18304
tick_us,7280.3,18304
tick_us,7318.8,18298
tick_us,7134.2,18280
frame_ms,73.8982,
tick_us,7051.6,18186
tick_us,7071.2,18172
tick_us,7335.9,18166
tick_us,7038.4,18176
tick_us,7233.3,18152
frame_ms,72.9597,
tick_us,7322.6,18084
tick_us,7488.5,18038
tick_us,7145.6,18066
tick_us,7193.2,18110
tick_us,7250.3,18110
frame_ms,73.5625,
tick_us,7208.9,18070
tick_us,7074.6,18078
tick_us,7384.4,18036
tick_us,6866.3,18058
tick_us,6774.7,18114
frame_ms,71.5336,
tick_us,6893.8,18120
tick_us,6747.5,18102
tick_us,6685.8,18112
tick_us,6753.5,18118
tick_us,6809.6,18042
frame_ms,69.421,
tick_us,6821.4,18018
tick_us,6702.3,18002
tick_us,6894.1,18098
tick_us,6648.3,18096
tick_us,6562.9,18144
frame_ms,68.7803,
tick_us,6661.9,18170
tick_us,6599,18150
tick_us,6553.3,18164
tick_us,6539.2,18166
tick_us,6687.5,18174
frame_ms,67.0275,
tick_us,6614.8,18150
tick_us,6818.4,18080
tick_us,6770,18048
tick_us,6678.1,18028
tick_us,6716.7,18046
frame_ms,68.2214,
tick_us,6715.4,18002
tick_us,6980.5,18034
tick_us,6695.1,17984
tick_us,6710.3,17982
tick_us,6654.5,18012
frame_ms,68.609,
tick_us,6967.2,17962
tick_us,6555.5,18050
tick_us,6557.9,18026
tick_us,6575.8,18046
tick_us,6700,18110
frame_ms,67.8356,
tick_us,6646.6,18082
tick_us,6727.2,17980
tick_us,7091.1,18050
tick_us,6643.4,18086
tick_us,6620.1,18178
frame_ms,68.4664,
tick_us,6819.3,18124
tick_us,6823,18164
tick_us,6712.6,18092
tick_us,6698.2,18178
tick_us,6809.4,18128
frame_ms,69.0371,
tick_us,6946.6,18234
tick_us,7030.5,18320
tick_us,6900.9,18412
tick_us,7014.7,18424
tick_us,6965.8,18494
frame_ms,70.889,
tick_us,6959.4,18534
tick_us,7474.3,18488
tick_us,6960,18460
tick_us,6932.3,18526
tick_us,7081.2,18618
frame_ms,71.5681,
tick_us,6940.4,18562
tick_us,6793.2,18546
tick_us,6696.3,18450
tick_us,6885.6,18458
tick_us,6793.2,18562
frame_ms,69.0514,
tick_us,6786.3,18488
tick_us,6763,18478
tick_us,6750.6,18470
tick_us,6774.4,18478
tick_us,6616.3,18396
frame_ms,68.6266,
tick_us,6622.3,18294
tick_us,6488.9,18216
tick_us,6507.4,18210
tick_us,6456.2,18188
tick_us,6570.7,18080
frame_ms,66.5959,
tick_us,6619.1,18086
tick_us,6864.7,18028
tick_us,6724.5,18072
tick_us,6613.4,17998
tick_us,6709.8,17984
frame_ms,68.384,
tick_us,6738.3,17996
tick_us,6606.3,17918
tick_us,6444.9,17914
tick_us,6417.7,17886
tick_us,6492.6,17894
frame_ms,66.5293,
tick_us,6338.7,17878
tick_us,6307.1,17928
tick_us,6367.8,17906
tick_us,6345.3,17926
tick_us,6380.8,17956
frame_ms,64.9041,
tick_us,6452.3,17932
tick_us,6538.1,17928
tick_us,6619.2,17910
tick_us,6649.1,17966
tick_us,6711.2,17974
frame_ms,67.3657,
tick_us,6701.5,17896
tick_us,6808.2,17860
tick_us,6572.9,17852
tick_us,6526.4,17834
tick_us,6639.3,17874
frame_ms,67.7224,
tick_us,6859.5,17938
tick_us,6925.6,17948
tick_us,6630.2,17900
tick_us,6682.9,17930
tick_us,6567.5,17980
frame_ms,68.1152,
tick_us,6648.4,17992
tick_us,6675.1,18002
tick_us,6635.3,17958
tick_us,6627.6,18032
tick_us,6747.1,17946
frame_ms,68.2309,
tick_us,6873.8,18060
tick_us,7099.2,18146
tick_us,7150.5,18162
tick_us,7122.3,18134
tick_us,7102.6,18104
frame_ms,71.8195,
tick_us,7000.8,18138
tick_us,6895,18068
tick_us,6854.7,18032
tick_us,7631.3,18004
tick_us,7041.4,18060
frame_ms,71.9758,
tick_us,6972.1,18048
tick_us,6832.2,18048
tick_us,6764.5,18042
tick_us,6813.8,18072
tick_us,6925,18100
frame_ms,70.3057,
tick_us,6981,18056
tick_us,7064,18022
tick_us,7087.9,18038
tick_us,7014.5,17984
tick_us,7257.3,17992
frame_ms,71.6834,
tick_us,6998.9,17910
tick_us,7019.2,17930
tick_us,6957.9,17978
tick_us,7029.2,18038
tick_us,6983.6,18078
frame_ms,71.5891,
tick_us,7355.6,18000
tick_us,7055.5,17956
tick_us,6916.8,17910
tick_us,6886.4,17930
tick_us,6889.7,17872
frame_ms,71.0546,
tick_us,7060.8,17830
tick_us,6981.2,17836
tick_us,6997.8,17824
tick_us,7030.9,17890
tick_us,6996.5,17986
frame_ms,71.539,
tick_us,7011.2,18030
tick_us,7354.3,18064
tick_us,6990.4,18108
tick_us,6909.4,18160
tick_us,7250,18116
frame_ms,72.3112,
tick_us,7603.1,18130
tick_us,7218.9,18170
tick_us,7261.5,18152
tick_us,7150.1,18204
tick_us,7131.1,18216
frame_ms,73.6595,
tick_us,7280.2,18210
tick_us,7065.7,18188
tick_us,7033,18226
tick_us,7198.1,18188
tick_us,7039.5,18162
frame_ms,72.5633,
tick_us,7122.7,18148
