# mode=render,n=1000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=1008,frames=3164,measured_ticks=0,startup_ms=1246.53,glfw_first_draw_ms=1178.8,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1246.53,process_to_first_frame
glfw_ms,1178.8,glfw_init_to_first_frame
mem_ws_bytes,1.12357e+08,baseline
mem_private_bytes,1.81567e+08,baseline
mem_peak_ws_bytes,1.12357e+08,baseline
mem_ws_bytes,1.12423e+08,after_spawn
mem_private_bytes,1.81604e+08,after_spawn
mem_peak_ws_bytes,1.12423e+08,after_spawn
frame_ms,2.1427,
frame_ms,2.0083,
frame_ms,2.0443,
frame_ms,1.9023,
frame_ms,2.2025,
frame_ms,2.0156,
frame_ms,2.107,
frame_ms,1.9262,
frame_ms,1.9189,
frame_ms,1.9583,
frame_ms,2.0047,
frame_ms,1.9011,
frame_ms,1.9785,
frame_ms,1.9585,
frame_ms,1.9253,
frame_ms,1.9528,
frame_ms,2.0703,
frame_ms,2.0879,
frame_ms,1.9084,
frame_ms,2.2722,
frame_ms,1.9747,
frame_ms,1.9968,
frame_ms,1.8839,
frame_ms,2.1529,
frame_ms,1.9929,
frame_ms,1.9201,
frame_ms,1.8755,
frame_ms,2.0042,
frame_ms,1.8741,
frame_ms,2.0551,
frame_ms,2.1089,
frame_ms,1.9183,
frame_ms,1.8826,
frame_ms,1.9592,
frame_ms,1.9395,
frame_ms,1.9912,
frame_ms,2.1775,
frame_ms,2.0502,
frame_ms,1.9044,
frame_ms,1.8955,
frame_ms,1.9708,
frame_ms,1.9314,
frame_ms,2.27,
frame_ms,1.9169,
frame_ms,2.0583,
frame_ms,1.9078,
frame_ms,1.9521,
frame_ms,1.9091,
frame_ms,1.9482,
frame_ms,1.8788,
frame_ms,2.1365,
frame_ms,2.1581,
frame_ms,2.0182,
frame_ms,1.9015,
frame_ms,2.1044,
frame_ms,2.1284,
frame_ms,2.0967,
frame_ms,2.1703,
frame_ms,2.0023,
frame_ms,1.9235,
frame_ms,2.0742,
frame_ms,1.9832,
frame_ms,1.984,
frame_ms,2.0204,
frame_ms,2.2063,
frame_ms,2.0566,
frame_ms,1.9263,
frame_ms,2.2196,
frame_ms,2.2791,
frame_ms,2.0665,
frame_ms,2.3379,
frame_ms,2.3407,
frame_ms,2.2588,
frame_ms,2.0507,
frame_ms,2.3014,
frame_ms,2.0102,
frame_ms,2.0837,
frame_ms,2.009,
frame_ms,2.3312,
frame_ms,2.0351,
frame_ms,2.0265,
frame_ms,1.9612,
frame_ms,2.224,
frame_ms,2.1058,
frame_ms,2.1313,
frame_ms,1.9502,
frame_ms,1.9327,
frame_ms,1.9057,
frame_ms,1.9909,
frame_ms,1.8795,
frame_ms,1.8961,
frame_ms,1.926,
frame_ms,1.8829,
frame_ms,1.8855,
frame_ms,1.8685,
frame_ms,1.9403,
frame_ms,1.8853,
frame_ms,1.9068,
frame_ms,1.9656,
frame_ms,1.9466,
frame_ms,1.8833,
frame_ms,1.9,
frame_ms,1.9157,
frame_ms,1.8931,
frame_ms,1.879,
frame_ms,1.8665,
frame_ms,1.9934,
frame_ms,1.9087,
frame_ms,1.9172,
frame_ms,1.9372,
frame_ms,1.9138,
frame_ms,1.8871,
frame_ms,1.9117,
frame_ms,1.9051,
frame_ms,1.9211,
frame_ms,1.9846,
frame_ms,1.9153,
frame_ms,1.9445,
frame_ms,1.8753,
frame_ms,1.9043,
frame_ms,1.9261,
frame_ms,2.3936,
frame_ms,2.1207,
frame_ms,2.154,
frame_ms,2.1289,
frame_ms,2.1385,
frame_ms,2.1979,
frame_ms,2.1786,
frame_ms,2.1118,
frame_ms,2.0582,
frame_ms,2.2923,
frame_ms,2.0706,
frame_ms,2.0082,
frame_ms,2.0088,
frame_ms,1.9436,
frame_ms,1.9078,
frame_ms,1.8805,
frame_ms,2.0175,
frame_ms,1.8837,
frame_ms,2.1464,
frame_ms,2.0223,
frame_ms,2.1088,
frame_ms,1.9082,
frame_ms,1.9315,
frame_ms,1.9407,
frame_ms,2.0621,
frame_ms,1.9136,
frame_ms,2.2225,
frame_ms,2.0188,
frame_ms,2.0195,
frame_ms,2.053,
frame_ms,2.0895,
frame_ms,2.0593,
frame_ms,2.1835,
frame_ms,2.0443,
frame_ms,1.9954,
frame_ms,1.9221,
frame_ms,2.2229,
frame_ms,2.0256,
frame_ms,2.0721,
frame_ms,2.0298,
frame_ms,2.066,
frame_ms,2.0941,
frame_ms,2.1761,
frame_ms,2.2482,
frame_ms,2.0041,
frame_ms,1.9126,
frame_ms,2.6028,
frame_ms,2.0613,
frame_ms,1.9878,
frame_ms,1.9003,
frame_ms,1.9905,
frame_ms,1.8782,
frame_ms,1.9803,
frame_ms,1.9324,
frame_ms,2.0873,
frame_ms,1.9835,
frame_ms,2.0724,
frame_ms,2.292,
frame_ms,2.1197,
frame_ms,2.0775,
frame_ms,2.3291,
frame_ms,2.0648,
frame_ms,2.0589,
frame_ms,2.0541,
frame_ms,2.078,
frame_ms,2.0292,
frame_ms,2.1088,
frame_ms,1.9802,
frame_ms,2.1036,
frame_ms,2.1479,
frame_ms,2.383,
frame_ms,1.9282,
frame_ms,2.2533,
frame_ms,2.1591,
frame_ms,2.1126,
frame_ms,2.051,
frame_ms,2.1591,
frame_ms,2.0491,
frame_ms,2.0219,
frame_ms,2.0312,
frame_ms,2.1707,
frame_ms,2.0602,
frame_ms,2.0489,
frame_ms,1.9578,
frame_ms,2.1507,
frame_ms,2.0854,
frame_ms,2.4518,
frame_ms,2.2389,
frame_ms,2.3774,
frame_ms,2.0422,
frame_ms,1.9722,
frame_ms,2.0151,
frame_ms,2.1092,
frame_ms,2.336,
frame_ms,2.0686,
frame_ms,1.9853,
frame_ms,2.1782,
frame_ms,1.9839,
frame_ms,2.3407,
frame_ms,2.3946,
frame_ms,2.1118,
frame_ms,2.0105,
frame_ms,1.935,
frame_ms,2.0289,
frame_ms,2.1826,
frame_ms,2.3548,
frame_ms,2.0946,
frame_ms,2.0905,
frame_ms,1.9114,
frame_ms,2.1434,
frame_ms,2.1668,
frame_ms,2.0688,
frame_ms,1.9768,
frame_ms,2.1035,
frame_ms,2.028,
frame_ms,1.8891,
frame_ms,2.0092,
frame_ms,1.9354,
frame_ms,1.948,
frame_ms,1.9148,
frame_ms,1.9785,
frame_ms,1.911,
frame_ms,2.4861,
frame_ms,1.9723,
frame_ms,2.1937,
frame_ms,1.9372,
frame_ms,2.5483,
frame_ms,2.0651,
frame_ms,2.317,
frame_ms,2.2251,
frame_ms,2.2297,
frame_ms,2.0418,
frame_ms,1.9535,
frame_ms,1.8952,
frame_ms,2.0004,
frame_ms,2.5827,
frame_ms,2.1985,
frame_ms,2.2359,
frame_ms,2.0718,
frame_ms,2.0466,
frame_ms,1.9773,
frame_ms,2.0747,
frame_ms,2.1075,
frame_ms,1.9808,
frame_ms,1.9128,
frame_ms,2.0598,
frame_ms,2.1509,
frame_ms,2.1432,
