# mode=collision,n=4000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=854,frames=10,measured_ticks=578,startup_ms=1523.17,glfw_first_draw_ms=1457.92,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1523.17,process_to_first_frame
glfw_ms,1457.92,glfw_init_to_first_frame
mem_ws_bytes,1.12022e+08,baseline
mem_private_bytes,1.7945e+08,baseline
mem_peak_ws_bytes,1.12022e+08,baseline
mem_ws_bytes,1.13443e+08,after_spawn
mem_private_bytes,1.81051e+08,after_spawn
mem_peak_ws_bytes,1.13443e+08,after_spawn
tick_us,4155.6,17840
tick_us,4368.6,17936
tick_us,4101.1,17880
tick_us,4106.6,17886
tick_us,4175.3,17946
tick_us,4132.8,17980
tick_us,4309.4,18052
tick_us,4158.5,18006
tick_us,4341.6,18012
tick_us,4318.8,18050
tick_us,4195.8,18048
tick_us,4125,18032
tick_us,4238.4,18102
tick_us,4332,18082
tick_us,4197.5,18108
tick_us,4116.6,18148
tick_us,4142.4,18186
tick_us,4506.4,18204
tick_us,4116.3,18160
tick_us,4267.9,18144
tick_us,4155.5,18008
tick_us,4146.2,17984
tick_us,4134.4,17998
tick_us,4504.1,17994
tick_us,4229.8,17984
tick_us,4209.6,18042
tick_us,4180.4,18008
tick_us,4134.1,18118
tick_us,4167.1,17986
tick_us,4139.3,18126
tick_us,4345.8,18156
tick_us,4124.2,18184
tick_us,4133.4,18176
tick_us,4164.2,18092
tick_us,4161.3,18120
tick_us,4252.4,18150
tick_us,4579.3,18138
tick_us,4250.8,18208
tick_us,4113.4,18170
tick_us,4487.7,18126
tick_us,4176.2,18184
tick_us,4163.4,18222
tick_us,4209.1,18158
tick_us,4131.3,18050
tick_us,4127.9,18042
tick_us,4119,18100
tick_us,4174,18106
tick_us,4527.6,18112
tick_us,4114.1,18100
tick_us,4287.1,18104
tick_us,4131.7,18144
tick_us,4129.6,18068
tick_us,4210,18048
tick_us,4196.2,17950
tick_us,4166.6,17938
tick_us,4136,17976
tick_us,4172.7,17976
tick_us,4142,17906
tick_us,4220.1,17880
tick_us,4126.9,17828
tick_us,4124.7,17782
tick_us,4134.2,17766
tick_us,4172.3,17728
tick_us,4117.7,17816
tick_us,4120.1,17806
tick_us,4420,17806
tick_us,4651.9,17830
tick_us,4496.2,17858
tick_us,4284.1,17842
tick_us,4128.7,17864
tick_us,4280.9,17824
tick_us,4136.9,17746
tick_us,4119.7,17836
tick_us,4255.3,17856
tick_us,4149.9,17822
tick_us,4128.8,17884
tick_us,4134.9,17898
tick_us,4192.5,17920
tick_us,4123.1,18022
tick_us,4209.4,17960
tick_us,4127.1,17948
tick_us,4178.7,17870
tick_us,4128.1,17818
tick_us,4121.2,17882
tick_us,4254.7,17890
tick_us,4136.3,17896
tick_us,4156.3,17950
tick_us,4162.2,17968
tick_us,4126.2,17946
tick_us,4214.2,17954
tick_us,4116.4,17996
tick_us,4122.9,17988
tick_us,4162,18044
tick_us,4941.3,18116
tick_us,4124.2,18058
tick_us,4339.6,18108
tick_us,4436.2,18062
tick_us,4150.2,18080
tick_us,4156.1,18064
tick_us,4112.2,18088
frame_ms,855.318,
tick_us,4267.3,18124
tick_us,4378.8,18018
tick_us,4124.7,18042
tick_us,4158.9,18058
tick_us,4140.9,18082
tick_us,4185.8,18050
tick_us,4170.4,18028
tick_us,4416.7,18058
tick_us,4581.4,18080
tick_us,4227.8,17990
tick_us,4321.1,17978
tick_us,4211.8,17902
tick_us,4175.6,17914
tick_us,4114.4,17968
tick_us,4121.1,17926
tick_us,4175.1,17906
tick_us,4093.2,17980
tick_us,4136.4,17982
tick_us,4111.1,18072
tick_us,4159,18150
tick_us,4252.1,18182
tick_us,4355.8,18204
tick_us,4369.2,18218
tick_us,4479,18150
tick_us,4125.8,18144
tick_us,4161,18170
tick_us,4144.8,18072
tick_us,4291.3,18148
tick_us,4137,18154
tick_us,4154.3,18138
tick_us,4211.9,18144
tick_us,4188,18094
tick_us,4650.2,18176
tick_us,4241.4,18178
tick_us,4207.9,18102
tick_us,4201,18030
tick_us,4240.8,18014
tick_us,4728.9,17960
tick_us,4719.5,17976
tick_us,4203,17950
tick_us,4475.4,17928
tick_us,4439.9,17934
tick_us,4198.7,17968
tick_us,4187.2,17924
tick_us,4421.4,18000
tick_us,4642.4,17952
tick_us,4191.9,17876
tick_us,4241.4,17886
tick_us,4506.4,17944
tick_us,4226.1,17950
tick_us,4485.6,17996
tick_us,4525.6,18038
tick_us,4307.6,18058
tick_us,4433.4,18120
tick_us,4192.6,18124
tick_us,4719.5,18218
tick_us,4364.6,18286
tick_us,4292.1,18232
tick_us,4221.2,18250
tick_us,4211,18342
tick_us,4187.4,18280
tick_us,4235.9,18298
tick_us,4338.4,18282
tick_us,4344.2,18280
tick_us,4379.9,18348
tick_us,4302.2,18322
tick_us,4601.8,18316
tick_us,4412.9,18332
tick_us,4658.6,18294
tick_us,4380.6,18230
tick_us,4680.4,18164
tick_us,4326,18186
tick_us,4240.7,18170
tick_us,4248,18260
tick_us,4363.7,18224
tick_us,4304.6,18252
tick_us,4504.2,18242
tick_us,4189.6,18280
tick_us,4179.8,18348
tick_us,4174.4,18388
tick_us,4176.7,18434
tick_us,4162.5,18356
