# mode=render,n=20000,struct=grid,cell=64,depth=5,node=4,seed=43,warmup_s=2,measure_s=5,config=2D,ticks=1010,frames=281,measured_ticks=0,startup_ms=6245.25,glfw_first_draw_ms=6179.7,renderer=Intel(R) Graphics,gl=3.3.0 - Build 32.0.101.8724
kind,value,extra
startup_ms,6245.25,process_to_first_frame
glfw_ms,6179.7,glfw_init_to_first_frame
mem_ws_bytes,7.93928e+07,baseline
mem_private_bytes,5.21134e+07,baseline
mem_peak_ws_bytes,7.93928e+07,baseline
mem_ws_bytes,8.38369e+07,after_spawn
mem_private_bytes,5.62217e+07,after_spawn
mem_peak_ws_bytes,8.38369e+07,after_spawn
frame_ms,25.0527,
frame_ms,27.4439,
frame_ms,24.6579,
frame_ms,24.4138,
frame_ms,24.3602,
frame_ms,23.9627,
frame_ms,23.5524,
frame_ms,24.0333,
frame_ms,23.4904,
frame_ms,24.0374,
frame_ms,24.2694,
frame_ms,24.7757,
frame_ms,24.4837,
frame_ms,24.5302,
frame_ms,24.2567,
frame_ms,23.8976,
frame_ms,25.0375,
frame_ms,24.9294,
frame_ms,24.155,
frame_ms,23.9061,
frame_ms,24.2197,
frame_ms,24.6533,
frame_ms,24.5587,
frame_ms,24.268,
frame_ms,23.9747,
frame_ms,23.7692,
frame_ms,23.4805,
frame_ms,23.5725,
frame_ms,24.0285,
frame_ms,25.7135,
frame_ms,24.2797,
frame_ms,24.6761,
frame_ms,24.2048,
frame_ms,24.968,
frame_ms,25.2547,
frame_ms,23.6453,
frame_ms,23.7002,
frame_ms,24.0068,
frame_ms,24.3425,
frame_ms,24.5539,
frame_ms,25.1927,
frame_ms,24.7138,
frame_ms,24.8032,
frame_ms,23.7791,
frame_ms,23.6935,
frame_ms,23.5466,
frame_ms,23.5967,
frame_ms,23.9724,
frame_ms,25.8783,
frame_ms,26.0131,
frame_ms,24.9902,
frame_ms,24.7297,
frame_ms,24.3562,
frame_ms,23.8362,
frame_ms,24.4121,
frame_ms,24.0385,
frame_ms,24.2234,
frame_ms,24.6042,
frame_ms,25.0482,
frame_ms,24.5957,
frame_ms,24.2949,
frame_ms,24.246,
frame_ms,24.0669,
frame_ms,23.3319,
frame_ms,23.8839,
frame_ms,24.0746,
frame_ms,24.0661,
frame_ms,24.4489,
frame_ms,24.7057,
frame_ms,24.2817,
frame_ms,25.1635,
frame_ms,25.5182,
frame_ms,23.4768,
frame_ms,23.3073,
frame_ms,23.6346,
frame_ms,23.5706,
frame_ms,25.2063,
frame_ms,24.1497,
frame_ms,24.3049,
frame_ms,24.7322,
frame_ms,24.8451,
frame_ms,24.7768,
frame_ms,23.8426,
frame_ms,23.7534,
frame_ms,24.7403,
frame_ms,24.4285,
frame_ms,24.9766,
frame_ms,24.9128,
frame_ms,24.6499,
frame_ms,25.0141,
frame_ms,24.4443,
frame_ms,23.96,
frame_ms,24.1685,
frame_ms,24.7674,
frame_ms,25.188,
frame_ms,25.4174,
frame_ms,25.0358,
frame_ms,24.9565,
frame_ms,25.0966,
frame_ms,24.4216,
frame_ms,23.9423,
frame_ms,24.9987,
frame_ms,24.8484,
frame_ms,25.2471,
frame_ms,24.5899,
frame_ms,24.4464,
frame_ms,24.8303,
frame_ms,25.3051,
frame_ms,24.6221,
frame_ms,24.4518,
frame_ms,23.3646,
frame_ms,24.0772,
frame_ms,24.6943,
frame_ms,24.2181,
frame_ms,24.2454,
frame_ms,24.6772,
frame_ms,25.7485,
frame_ms,24.792,
frame_ms,24.1394,
frame_ms,23.3688,
frame_ms,25.1054,
frame_ms,27.1749,
frame_ms,26.3803,
frame_ms,25.2859,
frame_ms,24.9185,
frame_ms,24.9311,
frame_ms,25.9711,
frame_ms,29.0521,
frame_ms,29.1832,
frame_ms,29.2197,
frame_ms,28.3539,
frame_ms,29.1651,
frame_ms,28.5019,
frame_ms,26.0637,
frame_ms,24.7754,
frame_ms,24.9568,
frame_ms,24.3909,
frame_ms,24.1788,
frame_ms,23.5092,
frame_ms,24.0167,
frame_ms,23.934,
frame_ms,24.0755,
frame_ms,23.9538,
frame_ms,24.6567,
frame_ms,24.8064,
frame_ms,24.8345,
frame_ms,24.1746,
frame_ms,23.7504,
frame_ms,24.0312,
frame_ms,24.6177,
frame_ms,24.8266,
frame_ms,25.0598,
frame_ms,25.9425,
frame_ms,25.2267,
frame_ms,25.1918,
frame_ms,24.428,
frame_ms,24.8632,
frame_ms,24.8358,
frame_ms,23.8974,
frame_ms,24.483,
frame_ms,24.8243,
frame_ms,24.3978,
frame_ms,24.9379,
frame_ms,26.1102,
frame_ms,25.3326,
frame_ms,24.264,
frame_ms,23.6818,
frame_ms,23.7447,
frame_ms,23.6456,
frame_ms,23.9294,
frame_ms,24.9146,
frame_ms,24.3005,
frame_ms,24.2185,
frame_ms,25.4809,
frame_ms,25.1952,
frame_ms,24.0325,
frame_ms,23.3304,
frame_ms,24.0061,
frame_ms,23.5395,
frame_ms,24.1921,
frame_ms,23.9817,
frame_ms,24.2421,
frame_ms,24.205,
frame_ms,24.7118,
frame_ms,24.5164,
frame_ms,24.6622,
frame_ms,24.3785,
frame_ms,23.7037,
frame_ms,23.7201,
frame_ms,24.9142,
frame_ms,24.4956,
frame_ms,25.3629,
frame_ms,25.4715,
frame_ms,26.0512,
frame_ms,24.2528,
frame_ms,23.762,
frame_ms,23.5462,
frame_ms,23.5684,
frame_ms,23.7782,
frame_ms,24.146,
frame_ms,24.0155,
frame_ms,24.483,
