# mode=collision,n=1000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=3D,ticks=1008,frames=17511,measured_ticks=720,startup_ms=712.914,glfw_first_draw_ms=637.931,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,712.914,process_to_first_frame
glfw_ms,637.931,glfw_init_to_first_frame
mem_ws_bytes,1.10748e+08,baseline
mem_private_bytes,1.79937e+08,baseline
mem_peak_ws_bytes,1.10748e+08,baseline
mem_ws_bytes,1.11198e+08,after_spawn
mem_private_bytes,1.80367e+08,after_spawn
mem_peak_ws_bytes,1.11198e+08,after_spawn
frame_ms,0.3831,
frame_ms,0.3202,
frame_ms,0.2901,
frame_ms,0.5172,
frame_ms,0.2969,
frame_ms,0.2604,
frame_ms,0.2206,
frame_ms,0.2274,
frame_ms,0.2193,
frame_ms,0.2201,
frame_ms,0.2494,
frame_ms,0.2627,
frame_ms,0.2287,
frame_ms,0.2225,
frame_ms,0.2363,
frame_ms,0.2992,
frame_ms,1.2767,
tick_us,405.3,56
frame_ms,1.1923,
frame_ms,0.2939,
frame_ms,0.2746,
frame_ms,0.2818,
frame_ms,0.2782,
frame_ms,0.2864,
frame_ms,0.4159,
frame_ms,0.3899,
frame_ms,0.7275,
frame_ms,0.4545,
frame_ms,0.2855,
frame_ms,0.261,
frame_ms,0.2333,
frame_ms,0.4052,
frame_ms,0.2975,
frame_ms,0.294,
frame_ms,0.2666,
frame_ms,0.3161,
tick_us,403.4,58
frame_ms,1.163,
frame_ms,0.3444,
frame_ms,0.2825,
frame_ms,0.2443,
frame_ms,0.2451,
frame_ms,0.2463,
frame_ms,0.2484,
frame_ms,0.2396,
frame_ms,0.2463,
frame_ms,0.2574,
frame_ms,0.2456,
frame_ms,0.5181,
frame_ms,0.3576,
frame_ms,0.2751,
frame_ms,0.6017,
frame_ms,0.345,
frame_ms,0.2821,
frame_ms,0.2446,
frame_ms,0.3071,
frame_ms,0.3893,
tick_us,367.5,56
frame_ms,1.051,
frame_ms,0.3416,
frame_ms,0.3303,
frame_ms,0.2815,
frame_ms,0.5989,
frame_ms,0.2955,
frame_ms,0.2332,
frame_ms,0.2327,
frame_ms,0.2586,
frame_ms,0.2363,
frame_ms,0.2315,
frame_ms,0.2337,
frame_ms,0.2244,
frame_ms,0.2468,
frame_ms,0.2305,
frame_ms,0.2346,
frame_ms,0.7043,
frame_ms,0.5128,
frame_ms,0.3079,
frame_ms,0.263,
tick_us,374.7,56
frame_ms,0.9951,
frame_ms,0.3416,
frame_ms,0.3734,
frame_ms,0.3072,
frame_ms,0.3043,
frame_ms,0.3607,
frame_ms,0.2885,
frame_ms,0.9435,
frame_ms,0.3683,
frame_ms,0.2622,
frame_ms,0.2262,
frame_ms,0.2294,
frame_ms,0.235,
frame_ms,0.2303,
frame_ms,0.2408,
frame_ms,0.2244,
frame_ms,0.2228,
frame_ms,0.245,
frame_ms,0.235,
tick_us,382.4,58
frame_ms,1.081,
frame_ms,0.366,
frame_ms,0.3198,
frame_ms,0.2776,
frame_ms,0.2311,
frame_ms,0.2344,
frame_ms,0.2321,
frame_ms,0.231,
frame_ms,0.2319,
frame_ms,0.2318,
frame_ms,0.223,
frame_ms,0.2656,
frame_ms,0.4088,
frame_ms,0.341,
frame_ms,1.0013,
frame_ms,0.4251,
frame_ms,0.3282,
frame_ms,0.3494,
frame_ms,0.3035,
tick_us,449.1,62
frame_ms,1.2793,
frame_ms,0.3187,
frame_ms,0.3154,
frame_ms,0.3601,
frame_ms,0.4461,
frame_ms,0.2995,
frame_ms,0.2703,
frame_ms,0.218,
frame_ms,0.2217,
frame_ms,0.219,
frame_ms,0.2168,
frame_ms,0.2451,
frame_ms,0.2368,
frame_ms,0.2228,
frame_ms,0.2155,
frame_ms,0.2597,
frame_ms,0.2793,
frame_ms,1.2377,
tick_us,366,58
frame_ms,1.036,
frame_ms,0.2476,
frame_ms,0.2217,
frame_ms,0.2321,
frame_ms,0.2264,
frame_ms,0.2174,
frame_ms,0.2211,
