# mode=scene,n=2000,struct=grid,cell=64,depth=5,node=4,seed=43,warmup_s=2,measure_s=5,config=2D,ticks=1008,frames=2221,measured_ticks=0,startup_ms=393.819,glfw_first_draw_ms=327.705,renderer=Intel(R) Graphics,gl=3.3.0 - Build 32.0.101.8724
kind,value,extra
startup_ms,393.819,process_to_first_frame
glfw_ms,327.705,glfw_init_to_first_frame
mem_ws_bytes,7.94706e+07,baseline
mem_private_bytes,5.27073e+07,baseline
mem_peak_ws_bytes,7.94706e+07,baseline
mem_ws_bytes,8.00686e+07,after_spawn
mem_private_bytes,5.28138e+07,after_spawn
mem_peak_ws_bytes,8.00686e+07,after_spawn
frame_ms,2.4569,
frame_ms,3.877,
frame_ms,2.4831,
frame_ms,2.9066,
frame_ms,4.0109,
frame_ms,2.4659,
frame_ms,4.1056,
frame_ms,2.5444,
frame_ms,3.8009,
frame_ms,2.553,
frame_ms,4.0456,
frame_ms,2.6476,
frame_ms,3.7096,
frame_ms,2.4335,
frame_ms,2.3759,
frame_ms,3.8,
frame_ms,2.6397,
frame_ms,3.6984,
frame_ms,2.603,
frame_ms,3.6244,
frame_ms,3.0245,
frame_ms,3.7058,
frame_ms,2.4285,
frame_ms,2.3711,
frame_ms,3.6646,
frame_ms,2.4538,
frame_ms,3.7464,
frame_ms,2.851,
frame_ms,3.915,
frame_ms,2.4668,
frame_ms,3.6872,
frame_ms,2.4826,
frame_ms,2.4201,
frame_ms,3.633,
frame_ms,2.5812,
frame_ms,3.6218,
frame_ms,2.549,
frame_ms,3.6756,
frame_ms,2.5957,
frame_ms,3.7454,
frame_ms,2.4857,
frame_ms,2.5685,
frame_ms,3.6604,
frame_ms,2.5936,
frame_ms,3.9574,
frame_ms,2.5616,
frame_ms,4.122,
frame_ms,2.5398,
frame_ms,3.8185,
frame_ms,2.4016,
frame_ms,2.4487,
frame_ms,3.8029,
frame_ms,2.6262,
frame_ms,3.7291,
frame_ms,2.4108,
frame_ms,3.622,
frame_ms,3.3478,
frame_ms,3.75,
frame_ms,2.5418,
