# mode=memory,n=5000,struct=grid,cell=64,depth=5,node=4,seed=44,warmup_s=2,measure_s=5,config=2D,ticks=1000,frames=27,measured_ticks=0,startup_ms=1574.78,glfw_first_draw_ms=1510.16,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1574.78,process_to_first_frame
glfw_ms,1510.16,glfw_init_to_first_frame
mem_ws_bytes,1.12345e+08,baseline
mem_private_bytes,1.79712e+08,baseline
mem_peak_ws_bytes,1.12345e+08,baseline
mem_ws_bytes,1.14139e+08,after_spawn
mem_private_bytes,1.81752e+08,after_spawn
mem_peak_ws_bytes,1.17195e+08,after_spawn
frame_ms,353.607,
frame_ms,361,
frame_ms,363.232,
frame_ms,327.713,
frame_ms,310.947,
frame_ms,292.11,
frame_ms,275.067,
frame_ms,260.753,
frame_ms,245.328,
frame_ms,237.501,
frame_ms,223.491,
frame_ms,211.936,
frame_ms,200.933,
frame_ms,193.345,
frame_ms,187.398,
frame_ms,182.408,
frame_ms,174.899,
frame_ms,173.126,
frame_ms,160.511,
mem_ws_bytes,1.29884e+08,steady
mem_private_bytes,1.88559e+08,steady
mem_peak_ws_bytes,1.29884e+08,steady
mem_ws_bytes,1.29884e+08,steady
mem_private_bytes,1.88559e+08,steady
mem_peak_ws_bytes,1.29884e+08,steady
mem_ws_bytes,1.29884e+08,steady
mem_private_bytes,1.88559e+08,steady
mem_peak_ws_bytes,1.29884e+08,steady
mem_ws_bytes,1.29884e+08,steady
mem_private_bytes,1.88559e+08,steady
mem_peak_ws_bytes,1.29884e+08,steady
mem_ws_bytes,1.29884e+08,steady
mem_private_bytes,1.88559e+08,steady
mem_peak_ws_bytes,1.29884e+08,steady
