# mode=scene,n=500,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=1008,frames=5887,measured_ticks=0,startup_ms=1261.95,glfw_first_draw_ms=1192.14,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1261.95,process_to_first_frame
glfw_ms,1192.14,glfw_init_to_first_frame
mem_ws_bytes,1.12558e+08,baseline
mem_private_bytes,1.80244e+08,baseline
mem_peak_ws_bytes,1.12558e+08,baseline
mem_ws_bytes,1.12591e+08,after_spawn
mem_private_bytes,1.80244e+08,after_spawn
mem_peak_ws_bytes,1.12591e+08,after_spawn
frame_ms,1.8234,
frame_ms,1.2181,
frame_ms,1.072,
frame_ms,1.0524,
frame_ms,1.2148,
frame_ms,1.0779,
frame_ms,1.0584,
frame_ms,1.0441,
frame_ms,1.0448,
frame_ms,1.0323,
frame_ms,1.0596,
frame_ms,1.1942,
frame_ms,1.2069,
frame_ms,1.2219,
frame_ms,1.1927,
frame_ms,1.0665,
frame_ms,1.0602,
frame_ms,1.2016,
frame_ms,1.0844,
frame_ms,1.0514,
frame_ms,1.0916,
frame_ms,1.2371,
frame_ms,1.0851,
frame_ms,1.2445,
frame_ms,1.0671,
frame_ms,1.0962,
frame_ms,1.1224,
frame_ms,1.0636,
frame_ms,1.1094,
frame_ms,1.2341,
frame_ms,1.0581,
frame_ms,1.0365,
frame_ms,1.0929,
frame_ms,1.0756,
frame_ms,1.2163,
frame_ms,1.2757,
frame_ms,1.0986,
frame_ms,1.0766,
frame_ms,1.058,
frame_ms,1.6239,
frame_ms,1.1246,
frame_ms,1.2333,
frame_ms,1.0518,
frame_ms,1.0579,
frame_ms,1.9213,
frame_ms,1.1103,
frame_ms,1.226,
frame_ms,1.1937,
frame_ms,1.0733,
frame_ms,1.0583,
frame_ms,1.0657,
frame_ms,1.1266,
frame_ms,1.4005,
frame_ms,1.0831,
frame_ms,1.0604,
frame_ms,1.0615,
frame_ms,1.0582,
frame_ms,1.0816,
frame_ms,1.0858,
frame_ms,1.2674,
frame_ms,1.0608,
frame_ms,1.0823,
frame_ms,1.0531,
frame_ms,1.0627,
frame_ms,1.0471,
frame_ms,1.6909,
frame_ms,1.2525,
frame_ms,1.0846,
frame_ms,1.2044,
frame_ms,1.1786,
frame_ms,1.0989,
frame_ms,1.422,
frame_ms,1.2081,
frame_ms,1.2403,
frame_ms,1.2855,
frame_ms,2.4482,
frame_ms,1.3727,
frame_ms,1.3551,
frame_ms,1.0889,
frame_ms,1.0664,
frame_ms,1.0471,
frame_ms,1.337,
frame_ms,1.2374,
frame_ms,1.1186,
frame_ms,1.0709,
frame_ms,1.0611,
frame_ms,1.0632,
frame_ms,1.308,
frame_ms,1.1679,
frame_ms,1.0549,
frame_ms,1.0917,
frame_ms,1.0567,
frame_ms,1.0559,
frame_ms,1.2309,
frame_ms,1.0602,
frame_ms,1.0431,
frame_ms,1.0736,
frame_ms,1.0494,
frame_ms,1.0602,
frame_ms,1.6038,
frame_ms,1.1252,
frame_ms,1.072,
frame_ms,1.0547,
frame_ms,1.4746,
frame_ms,1.1116,
frame_ms,1.2229,
frame_ms,1.1669,
