# mode=collision,n=8000,struct=quadtree,cell=64,depth=5,node=4,seed=44,warmup_s=2,measure_s=5,config=2D,ticks=480,frames=2,measured_ticks=95,startup_ms=1391.04,glfw_first_draw_ms=1327.29,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1391.04,process_to_first_frame
glfw_ms,1327.29,glfw_init_to_first_frame
mem_ws_bytes,1.12091e+08,baseline
mem_private_bytes,1.79954e+08,baseline
mem_peak_ws_bytes,1.12091e+08,baseline
mem_ws_bytes,1.1495e+08,after_spawn
mem_private_bytes,1.8289e+08,after_spawn
mem_peak_ws_bytes,1.17301e+08,after_spawn
tick_us,26672.3,36220
tick_us,26115.3,36225
tick_us,25943.9,36185
tick_us,25679.8,36219
tick_us,25135.9,36119
tick_us,25515,36106
tick_us,26696.4,36084
tick_us,26110.2,36074
tick_us,25103.6,36107
tick_us,25192.3,36025
tick_us,25711.7,36052
tick_us,25620.8,36066
tick_us,26069.1,36104
tick_us,25257.1,36064
tick_us,25065.5,36124
tick_us,25384.4,36056
tick_us,25677.3,36122
tick_us,24937.5,35987
tick_us,25076.9,35920
tick_us,25450.1,35961
tick_us,25535,36085
tick_us,25262.6,36089
tick_us,25049.1,36081
tick_us,25615.8,36063
tick_us,25633.9,36072
tick_us,26900.1,35998
tick_us,26788.4,36078
tick_us,25359.6,36032
tick_us,25689.1,36021
tick_us,25444.7,36121
tick_us,25122,36059
frame_ms,3149.03,
tick_us,25436,36116
tick_us,24931.3,36170
tick_us,25159.9,36164
tick_us,25088.4,36069
tick_us,25446.4,36065
tick_us,25859.1,36064
tick_us,24890.6,36079
tick_us,25512,36120
tick_us,24944.4,36088
tick_us,25050.3,36052
tick_us,25238.6,36065
tick_us,25110.6,36045
tick_us,24534.6,36026
tick_us,24778.5,35977
tick_us,24752.9,35993
tick_us,25481.9,35931
tick_us,24849.8,35976
tick_us,25746.1,36068
tick_us,25356.1,36132
tick_us,26109.1,36154
tick_us,26129.5,36172
tick_us,26047.5,36211
tick_us,26694.6,36206
tick_us,26904,36161
tick_us,25725.9,36128
tick_us,26533.4,36124
tick_us,28040.2,36215
tick_us,27614.8,36152
tick_us,28014.3,36200
tick_us,26903.4,36154
tick_us,27714.4,36167
tick_us,28461.1,36082
tick_us,28411.1,36076
tick_us,28890,36041
tick_us,27965.5,36005
tick_us,40266.9,36019
tick_us,28523,35981
tick_us,28510.2,35976
tick_us,28030.6,36056
tick_us,30010.7,35995
tick_us,28549,36002
tick_us,27946.4,35917
tick_us,28488.2,35913
tick_us,27338.5,35901
tick_us,27387.5,35856
tick_us,27421.8,35952
tick_us,26824.3,35907
tick_us,26792.4,35932
tick_us,26237.1,35916
tick_us,26876,35951
tick_us,26457.3,36048
tick_us,26656.3,36044
tick_us,25280.3,35999
tick_us,26008.3,35997
tick_us,27316.9,36002
tick_us,25807.7,36007
tick_us,26848.7,36074
tick_us,25824.4,36169
tick_us,26286.7,36206
tick_us,25760.6,36244
tick_us,25626.6,36345
tick_us,26302.2,36304
tick_us,26346.1,36293
tick_us,25797.6,36269
