# mode=collision,n=2000,struct=grid,cell=128,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=1007,frames=1955,measured_ticks=720,startup_ms=1244.96,glfw_first_draw_ms=1178.35,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1244.96,process_to_first_frame
glfw_ms,1178.35,glfw_init_to_first_frame
mem_ws_bytes,1.10842e+08,baseline
mem_private_bytes,1.80503e+08,baseline
mem_peak_ws_bytes,1.10842e+08,baseline
mem_ws_bytes,1.1144e+08,after_spawn
mem_private_bytes,1.81088e+08,after_spawn
mem_peak_ws_bytes,1.1144e+08,after_spawn
tick_us,2979.6,4540
frame_ms,6.2898,
frame_ms,0.3639,
frame_ms,0.3473,
tick_us,2811.5,4604
frame_ms,6.038,
frame_ms,0.4041,
frame_ms,0.435,
tick_us,2802.9,4578
frame_ms,6.0785,
frame_ms,0.3985,
frame_ms,0.4313,
tick_us,2877.9,4602
frame_ms,6.0904,
frame_ms,0.3693,
frame_ms,0.413,
tick_us,2797.5,4626
frame_ms,6.1895,
frame_ms,0.4102,
frame_ms,0.3822,
tick_us,2853.5,4634
frame_ms,6.2686,
frame_ms,0.3418,
frame_ms,0.3183,
tick_us,2803.4,4648
frame_ms,6.0283,
frame_ms,0.379,
frame_ms,0.338,
frame_ms,0.333,
tick_us,2986.6,4662
frame_ms,6.7392,
tick_us,2819.9,4676
frame_ms,6.1144,
frame_ms,0.3519,
frame_ms,0.3749,
frame_ms,0.3684,
tick_us,2871.1,4624
frame_ms,6.076,
frame_ms,0.3851,
frame_ms,0.3834,
tick_us,2828.6,4596
frame_ms,6.0579,
frame_ms,0.4286,
frame_ms,0.4072,
tick_us,2957.3,4582
frame_ms,6.2776,
frame_ms,0.3978,
frame_ms,0.4683,
tick_us,2817.7,4558
frame_ms,6.0723,
frame_ms,0.4289,
frame_ms,0.3535,
tick_us,2857.1,4550
frame_ms,6.2649,
frame_ms,0.366,
frame_ms,0.4972,
tick_us,2816.5,4578
frame_ms,6.0205,
frame_ms,0.3572,
frame_ms,0.4778,
tick_us,2799.6,4558
frame_ms,5.9998,
frame_ms,0.5117,
frame_ms,0.4548,
tick_us,2813,4562
frame_ms,6.0857,
frame_ms,0.3514,
frame_ms,0.3308,
tick_us,2783.2,4532
frame_ms,5.9539,
frame_ms,0.3903,
