# mode=load,n=1000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=0,frames=0,measured_ticks=0,startup_ms=1345.16,glfw_first_draw_ms=1278.16,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1345.16,process_to_first_frame
glfw_ms,1278.16,glfw_init_to_first_frame
load_ms,0.361,noise_256_0
load_ms,0.3834,noise_256_1
load_ms,0.3319,noise_256_2
load_ms,1.3735,noise_512_0
load_ms,1.3006,noise_512_1
load_ms,1.6918,noise_512_2
load_ms,4.2468,noise_1024_0
load_ms,4.4608,noise_1024_1
load_ms,4.1509,noise_1024_2
load_ms,17.5413,noise_2048_0
load_ms,17.0816,noise_2048_1
load_ms,17.6359,noise_2048_2
load_ms,3.0061,font_32
mem_ws_bytes,1.41373e+08,baseline
mem_private_bytes,2.78983e+08,baseline
mem_peak_ws_bytes,1.70324e+08,baseline
mem_ws_bytes,1.41378e+08,after_spawn
mem_private_bytes,2.78983e+08,after_spawn
mem_peak_ws_bytes,1.70324e+08,after_spawn
