# mode=memory,n=20000,struct=grid,cell=64,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=577,frames=2,measured_ticks=0,startup_ms=7009.21,glfw_first_draw_ms=6944.73,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,7009.21,process_to_first_frame
glfw_ms,6944.73,glfw_init_to_first_frame
mem_ws_bytes,1.12583e+08,baseline
mem_private_bytes,1.82735e+08,baseline
mem_peak_ws_bytes,1.12583e+08,baseline
mem_ws_bytes,1.19271e+08,after_spawn
mem_private_bytes,1.89686e+08,after_spawn
mem_peak_ws_bytes,1.19271e+08,after_spawn
mem_ws_bytes,1.30736e+08,steady
mem_private_bytes,1.92229e+08,steady
mem_peak_ws_bytes,1.3081e+08,steady
mem_ws_bytes,1.30736e+08,steady
mem_private_bytes,1.92229e+08,steady
mem_peak_ws_bytes,1.3081e+08,steady
mem_ws_bytes,1.30736e+08,steady
mem_private_bytes,1.92229e+08,steady
mem_peak_ws_bytes,1.3081e+08,steady
mem_ws_bytes,1.30736e+08,steady
mem_private_bytes,1.92229e+08,steady
mem_peak_ws_bytes,1.3081e+08,steady
mem_ws_bytes,1.30736e+08,steady
mem_private_bytes,1.92229e+08,steady
mem_peak_ws_bytes,1.3081e+08,steady
