# mode=collision,n=2000,struct=grid,cell=256,depth=5,node=4,seed=42,warmup_s=2,measure_s=5,config=2D,ticks=476,frames=5,measured_ticks=261,startup_ms=1322.24,glfw_first_draw_ms=1254.31,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1322.24,process_to_first_frame
glfw_ms,1254.31,glfw_init_to_first_frame
mem_ws_bytes,1.12366e+08,baseline
mem_private_bytes,1.80953e+08,baseline
mem_peak_ws_bytes,1.12366e+08,baseline
mem_ws_bytes,1.12931e+08,after_spawn
mem_private_bytes,1.81514e+08,after_spawn
mem_peak_ws_bytes,1.17862e+08,after_spawn
tick_us,7294.6,4606
tick_us,7251.6,4612
tick_us,7200.5,4634
tick_us,7203,4612
tick_us,7196,4618
tick_us,7208.9,4658
tick_us,7260.6,4640
tick_us,7226.3,4622
tick_us,7214.5,4638
tick_us,7483.2,4640
tick_us,7328.8,4676
tick_us,7342.7,4608
tick_us,7349.1,4602
tick_us,7268.4,4570
tick_us,7968.3,4566
tick_us,7586.7,4530
tick_us,7661.9,4522
tick_us,7867.8,4550
tick_us,7493.2,4538
tick_us,7507.4,4502
tick_us,7405.4,4532
tick_us,7209.7,4528
tick_us,7269.7,4540
tick_us,7251,4500
tick_us,7365.3,4512
tick_us,7313.2,4580
tick_us,7312.1,4568
tick_us,7222.9,4554
tick_us,7388.8,4568
tick_us,7424.5,4550
tick_us,7340.9,4528
tick_us,7564.7,4508
tick_us,7388.7,4492
tick_us,7877.7,4482
tick_us,7485.4,4430
tick_us,7514.8,4444
tick_us,7617.2,4438
tick_us,7555.5,4400
tick_us,7559.5,4400
tick_us,7405.5,4358
tick_us,7564.3,4378
tick_us,7271.7,4428
tick_us,7382.8,4448
tick_us,7475.3,4432
tick_us,7472.2,4462
tick_us,7299.4,4490
tick_us,7328.5,4554
tick_us,7300,4560
tick_us,7341.5,4560
tick_us,7320.6,4546
tick_us,7310.6,4532
tick_us,7252.9,4528
tick_us,7311,4504
tick_us,7251.1,4554
tick_us,7281.6,4548
tick_us,7455.7,4532
tick_us,7459.8,4538
tick_us,7783.1,4484
tick_us,7369.7,4508
tick_us,7239.8,4530
tick_us,7414.5,4508
tick_us,7457.4,4524
tick_us,7466.1,4538
tick_us,7413,4510
tick_us,7616.7,4478
tick_us,7697.8,4510
tick_us,7317,4526
