# mode=collision,n=2000,struct=grid,cell=64,depth=5,node=4,seed=43,warmup_s=2,measure_s=5,config=2D,ticks=1008,frames=16872,measured_ticks=720,startup_ms=1293.15,glfw_first_draw_ms=1223.11,renderer=NVIDIA GeForce RTX 5060 Laptop GPU/PCIe/SSE2,gl=3.3.0 NVIDIA 592.01
kind,value,extra
startup_ms,1293.15,process_to_first_frame
glfw_ms,1223.11,glfw_init_to_first_frame
mem_ws_bytes,1.10866e+08,baseline
mem_private_bytes,1.81588e+08,baseline
mem_peak_ws_bytes,1.10866e+08,baseline
mem_ws_bytes,1.11452e+08,after_spawn
mem_private_bytes,1.82149e+08,after_spawn
mem_peak_ws_bytes,1.11452e+08,after_spawn
frame_ms,0.2556,
frame_ms,0.218,
frame_ms,0.2205,
frame_ms,0.2232,
frame_ms,0.2235,
frame_ms,0.2922,
frame_ms,0.2373,
frame_ms,0.217,
frame_ms,0.2101,
frame_ms,0.2301,
frame_ms,0.2226,
frame_ms,0.2146,
frame_ms,0.211,
frame_ms,0.2472,
frame_ms,0.2219,
frame_ms,0.2106,
frame_ms,0.2242,
frame_ms,0.2333,
tick_us,1269.1,4352
frame_ms,2.7423,
frame_ms,0.2881,
frame_ms,0.245,
frame_ms,0.2226,
frame_ms,0.2527,
frame_ms,0.2178,
frame_ms,0.2138,
frame_ms,0.2449,
frame_ms,0.2187,
frame_ms,0.2146,
frame_ms,0.2267,
frame_ms,0.2139,
frame_ms,0.2413,
frame_ms,0.2218,
frame_ms,0.2161,
frame_ms,0.2137,
frame_ms,0.2462,
frame_ms,0.2194,
frame_ms,0.2185,
frame_ms,0.2188,
tick_us,1215.1,4368
frame_ms,2.7168,
frame_ms,0.2736,
frame_ms,0.2296,
frame_ms,0.2212,
frame_ms,0.217,
frame_ms,0.2225,
frame_ms,0.2155,
frame_ms,0.2435,
frame_ms,0.2233,
frame_ms,0.2143,
frame_ms,0.2466,
frame_ms,0.2127,
frame_ms,0.2388,
frame_ms,0.2185,
frame_ms,0.212,
frame_ms,0.2227,
frame_ms,0.2333,
frame_ms,0.2202,
frame_ms,0.2098,
tick_us,1196.1,4348
frame_ms,2.6491,
frame_ms,0.4499,
frame_ms,0.3615,
frame_ms,0.3512,
frame_ms,0.2554,
frame_ms,0.2255,
frame_ms,0.2283,
frame_ms,0.2282,
frame_ms,0.2224,
frame_ms,0.2231,
frame_ms,0.2306,
frame_ms,0.2414,
frame_ms,0.238,
frame_ms,0.2669,
frame_ms,0.2739,
frame_ms,0.2762,
frame_ms,0.2306,
tick_us,1199.5,4298
frame_ms,2.6325,
frame_ms,0.2487,
frame_ms,0.2255,
frame_ms,0.2258,
frame_ms,0.2261,
frame_ms,0.2176,
frame_ms,0.2727,
frame_ms,0.2294,
frame_ms,0.2173,
frame_ms,0.2137,
frame_ms,0.3215,
frame_ms,0.2158,
frame_ms,0.2114,
frame_ms,0.2523,
frame_ms,0.2279,
frame_ms,0.2111,
frame_ms,0.2194,
frame_ms,0.2359,
frame_ms,0.2199,
frame_ms,0.2149,
tick_us,1216.8,4304
frame_ms,2.6547,
frame_ms,0.2424,
frame_ms,0.2194,
frame_ms,0.2261,
frame_ms,0.22,
frame_ms,0.218,
frame_ms,0.5045,
frame_ms,0.2998,
frame_ms,0.2399,
frame_ms,0.2154,
frame_ms,0.2174,
frame_ms,0.2156,
frame_ms,0.2109,
frame_ms,0.2561,
frame_ms,0.2241,
frame_ms,0.2114,
frame_ms,0.2247,
frame_ms,0.2328,
frame_ms,0.2118,
tick_us,1226.2,4316
frame_ms,2.6504,
frame_ms,0.2462,
frame_ms,0.2215,
frame_ms,0.2172,
frame_ms,0.2351,
frame_ms,0.2142,
frame_ms,0.2341,
frame_ms,0.2244,
frame_ms,0.2145,
frame_ms,0.2187,
frame_ms,0.2384,
frame_ms,0.214,
frame_ms,0.2168,
frame_ms,0.2356,
frame_ms,0.2126,
frame_ms,0.2719,
frame_ms,0.2307,
frame_ms,0.2128,
frame_ms,0.2097,
tick_us,1200.6,4350
frame_ms,2.6719,
frame_ms,0.2581,
frame_ms,0.2285,
frame_ms,0.2245,
frame_ms,0.2138,
frame_ms,0.2107,
frame_ms,0.2437,
frame_ms,0.2238,
frame_ms,0.214,
frame_ms,0.2238,
frame_ms,0.2353,
frame_ms,0.2099,
frame_ms,0.2082,
frame_ms,0.243,
frame_ms,0.4562,
frame_ms,0.2326,
frame_ms,0.2102,
frame_ms,0.2153,
frame_ms,0.2153,
tick_us,1190.8,4360
frame_ms,2.6511,
frame_ms,0.2435,
frame_ms,0.2134,
frame_ms,0.2227,
frame_ms,0.2214,
frame_ms,0.2133,
frame_ms,0.2669,
frame_ms,0.2342,
frame_ms,0.2177,
frame_ms,0.2125,
frame_ms,0.2471,
frame_ms,0.2344,
frame_ms,0.2158,
frame_ms,0.2115,
frame_ms,0.2713,
frame_ms,0.2724,
frame_ms,0.2382,
frame_ms,0.2298,
frame_ms,0.2302,
frame_ms,0.2271,
tick_us,1269.5,4388
frame_ms,2.7096,
frame_ms,0.2629,
frame_ms,0.2277,
frame_ms,0.2315,
frame_ms,0.2233,
frame_ms,0.2235,
frame_ms,0.216,
frame_ms,0.2526,
frame_ms,0.23,
frame_ms,0.2181,
frame_ms,0.2127,
frame_ms,0.2308,
frame_ms,0.2357,
frame_ms,0.2239,
frame_ms,0.2172,
frame_ms,0.2406,
frame_ms,0.2151,
frame_ms,0.2221,
frame_ms,0.213,
frame_ms,0.2356,
tick_us,1196.3,4392
frame_ms,2.6348,
frame_ms,0.2524,
frame_ms,0.2262,
frame_ms,0.2237,
frame_ms,0.246,
frame_ms,0.2178,
frame_ms,0.2166,
frame_ms,0.2167,
frame_ms,0.2648,
frame_ms,0.2737,
frame_ms,0.2448,
frame_ms,0.2236,
frame_ms,0.2191,
frame_ms,0.2126,
frame_ms,0.2124,
frame_ms,0.245,
frame_ms,0.222,
frame_ms,0.216,
frame_ms,0.2469,
tick_us,1190.2,4354
frame_ms,2.6355,
frame_ms,0.2456,
frame_ms,0.2213,
frame_ms,0.2243,
frame_ms,0.2177,
frame_ms,0.2182,
frame_ms,0.2484,
frame_ms,0.2278,
frame_ms,0.2194,
frame_ms,0.2118,
frame_ms,0.2492,
frame_ms,0.2225,
frame_ms,0.219,
frame_ms,0.2112,
frame_ms,0.2451,
frame_ms,0.231,
frame_ms,0.212,
frame_ms,0.2098,
frame_ms,0.2524,
frame_ms,0.2252,
tick_us,1193.4,4378
frame_ms,2.6929,
frame_ms,0.3009,
frame_ms,0.2411,
frame_ms,0.2314,
frame_ms,0.2269,
frame_ms,0.2343,
frame_ms,0.2244,
frame_ms,0.2213,
frame_ms,0.2195,
frame_ms,0.2799,
frame_ms,0.2193,
frame_ms,0.2671,
frame_ms,0.2776,
frame_ms,0.2454,
frame_ms,0.224,
frame_ms,0.2151,
frame_ms,0.225,
frame_ms,0.2377,
frame_ms,0.214,
tick_us,1202.5,4372
frame_ms,2.6438,
frame_ms,0.2386,
frame_ms,0.2162,
frame_ms,0.2194,
frame_ms,0.2134,
frame_ms,0.2115,
frame_ms,0.2443,
frame_ms,0.2256,
frame_ms,0.2178,
frame_ms,0.2137,
frame_ms,0.2666,
frame_ms,0.3021,
frame_ms,0.2597,
frame_ms,0.2471,
frame_ms,0.2414,
frame_ms,0.2464,
frame_ms,0.243,
frame_ms,0.2928,
frame_ms,0.2603,
tick_us,1206.3,4372
frame_ms,2.6743,
frame_ms,0.2653,
frame_ms,0.2322,
frame_ms,0.4282,
frame_ms,0.3244,
frame_ms,0.2507,
frame_ms,0.2323,
frame_ms,0.229,
frame_ms,0.2191,
frame_ms,0.2756,
frame_ms,0.2352,
frame_ms,0.2655,
frame_ms,0.2313,
frame_ms,0.2218,
frame_ms,0.2176,
frame_ms,0.2496,
frame_ms,0.2141,
tick_us,1252.4,4358
frame_ms,2.6963,
frame_ms,0.3279,
frame_ms,0.2482,
frame_ms,0.444,
frame_ms,0.2514,
frame_ms,0.2198,
frame_ms,0.2224,
frame_ms,0.2138,
frame_ms,0.2137,
frame_ms,0.2386,
frame_ms,0.2702,
frame_ms,0.2931,
frame_ms,0.2638,
frame_ms,0.2506,
frame_ms,0.2465,
frame_ms,0.2448,
frame_ms,0.246,
tick_us,1197.4,4364
frame_ms,2.7453,
frame_ms,0.276,
frame_ms,0.2269,
frame_ms,0.231,
frame_ms,0.2305,
frame_ms,0.2286,
frame_ms,0.2274,
frame_ms,0.223,
frame_ms,0.2502,
frame_ms,0.2168,
frame_ms,0.2125,
frame_ms,0.3792,
frame_ms,0.2773,
frame_ms,0.2422,
frame_ms,0.226,
frame_ms,0.2212,
frame_ms,0.2144,
frame_ms,0.2112,
frame_ms,0.291,
tick_us,1235,4344
frame_ms,3.0221,
frame_ms,0.3033,
frame_ms,0.2442,
frame_ms,0.225,
frame_ms,0.236,
frame_ms,0.2439,
frame_ms,0.2292,
frame_ms,0.2623,
frame_ms,0.2171,
frame_ms,0.2167,
frame_ms,0.2235,
frame_ms,0.2491,
frame_ms,0.2468,
frame_ms,0.2228,
frame_ms,0.2072,
frame_ms,0.2588,
frame_ms,0.2263,
tick_us,1232.5,4392
frame_ms,2.7232,
frame_ms,0.2589,
frame_ms,0.2247,
frame_ms,0.2225,
frame_ms,0.2277,
frame_ms,0.2715,
frame_ms,0.2265,
frame_ms,0.2153,
frame_ms,0.2113,
frame_ms,0.2632,
frame_ms,0.2287,
frame_ms,0.2135,
frame_ms,0.2782,
frame_ms,0.2326,
frame_ms,0.2118,
frame_ms,0.2264,
frame_ms,0.2204,
frame_ms,0.4017,
frame_ms,0.2559,
tick_us,1219.5,4408
frame_ms,2.6462,
frame_ms,0.2416,
frame_ms,0.2159,
frame_ms,0.2414,
frame_ms,0.255,
frame_ms,0.2236,
frame_ms,0.2117,
frame_ms,0.21,
frame_ms,0.2352,
frame_ms,0.2177,
frame_ms,0.2094,
frame_ms,0.2431,
frame_ms,0.2179,
frame_ms,0.2455,
frame_ms,0.2366,
frame_ms,0.2103,
frame_ms,0.2707,
frame_ms,0.2272,
frame_ms,0.2164,
tick_us,1228.9,4400
frame_ms,2.6741,
frame_ms,0.2494,
frame_ms,0.2151,
frame_ms,0.2236,
frame_ms,0.214,
frame_ms,0.2497,
frame_ms,0.2128,
frame_ms,0.2094,
frame_ms,0.2553,
frame_ms,0.2163,
frame_ms,0.2077,
frame_ms,0.2704,
frame_ms,0.2202,
frame_ms,0.2138,
frame_ms,0.2164,
frame_ms,0.2667,
frame_ms,0.2288,
frame_ms,0.2135,
frame_ms,0.2265,
frame_ms,0.2581,
tick_us,1218.4,4430
frame_ms,2.7264,
frame_ms,0.3591,
frame_ms,0.2714,
frame_ms,0.6674,
frame_ms,0.3675,
frame_ms,0.3633,
frame_ms,0.3683,
frame_ms,0.3767,
frame_ms,0.4024,
frame_ms,0.4384,
frame_ms,0.2546,
frame_ms,0.2273,
tick_us,1224.2,4462
frame_ms,2.7047,
frame_ms,0.2546,
frame_ms,0.223,
frame_ms,0.2443,
frame_ms,0.2238,
frame_ms,0.2329,
frame_ms,0.2262,
frame_ms,0.2989,
frame_ms,0.3286,
frame_ms,0.2511,
frame_ms,0.2297,
frame_ms,0.2318,
frame_ms,0.2263,
frame_ms,0.2289,
frame_ms,0.2584,
frame_ms,0.2262,
frame_ms,0.2488,
frame_ms,0.2203,
frame_ms,0.2213,
tick_us,1230.1,4476
frame_ms,3.0684,
frame_ms,0.2982,
frame_ms,0.2272,
frame_ms,0.2246,
frame_ms,0.2265,
frame_ms,0.2367,
frame_ms,0.2231,
frame_ms,0.2572,
frame_ms,0.2343,
frame_ms,0.2192,
frame_ms,0.2132,
frame_ms,0.2437,
frame_ms,0.2192,
frame_ms,0.2163,
frame_ms,0.2152,
frame_ms,0.2447,
frame_ms,0.2266,
frame_ms,0.2143,
tick_us,1217.2,4468
frame_ms,2.6583,
frame_ms,0.2558,
frame_ms,0.2237,
frame_ms,0.2417,
frame_ms,0.2205,
frame_ms,0.2183,
frame_ms,0.216,
frame_ms,0.232,
frame_ms,0.2216,
frame_ms,0.2119,
frame_ms,0.2116,
frame_ms,0.2445,
frame_ms,0.2278,
frame_ms,0.2176,
frame_ms,0.2133,
frame_ms,0.2437,
frame_ms,0.2326,
frame_ms,0.2188,
frame_ms,0.2088,
tick_us,1207.7,4484
frame_ms,2.6816,
frame_ms,0.2554,
frame_ms,0.2317,
frame_ms,0.2337,
frame_ms,0.2198,
frame_ms,0.2112,
frame_ms,0.2196,
frame_ms,0.4246,
frame_ms,0.2648,
frame_ms,0.2163,
frame_ms,0.2446,
frame_ms,0.2187,
frame_ms,0.2117,
frame_ms,0.2097,
frame_ms,0.2386,
frame_ms,0.232,
frame_ms,0.218,
frame_ms,0.2114,
frame_ms,0.2767,
tick_us,1280.3,4520
frame_ms,2.745,
frame_ms,0.2571,
frame_ms,0.2171,
frame_ms,0.2284,
frame_ms,0.2137,
frame_ms,0.2134,
frame_ms,0.2409,
frame_ms,0.2262,
frame_ms,0.2218,
frame_ms,0.237,
frame_ms,0.2399,
frame_ms,0.2442,
frame_ms,0.2151,
frame_ms,0.2179,
frame_ms,0.2429,
frame_ms,0.2242,
frame_ms,0.212,
frame_ms,0.2111,
frame_ms,0.2339,
frame_ms,0.2439,
tick_us,1196.2,4550
frame_ms,2.6228,
frame_ms,0.2516,
frame_ms,0.2253,
frame_ms,0.2171,
frame_ms,0.212,
frame_ms,0.2193,
frame_ms,0.2397,
frame_ms,0.2249,
frame_ms,0.2144,
frame_ms,0.2146,
frame_ms,0.2418,
frame_ms,0.2245,
frame_ms,0.2195,
frame_ms,0.2506,
frame_ms,0.4854,
frame_ms,0.3183,
frame_ms,0.2657,
frame_ms,0.242,
tick_us,1282,4538
frame_ms,2.8035,
frame_ms,0.3061,
frame_ms,0.2967,
frame_ms,0.234,
frame_ms,0.2197,
frame_ms,0.2248,
frame_ms,0.2179,
frame_ms,0.2167,
frame_ms,0.2445,
frame_ms,0.234,
frame_ms,0.2152,
frame_ms,0.2302,
frame_ms,0.2229,
frame_ms,0.2436,
frame_ms,0.217,
frame_ms,0.2128,
frame_ms,0.2116,
frame_ms,0.2392,
tick_us,1199.6,4552
frame_ms,2.6516,
frame_ms,0.2539,
frame_ms,0.2256,
frame_ms,0.2189,
frame_ms,0.2163,
frame_ms,0.2614,
frame_ms,0.2704,
frame_ms,0.2382,
frame_ms,0.2402,
frame_ms,0.2204,
frame_ms,0.215,
frame_ms,0.269,
frame_ms,0.2294,
frame_ms,0.2172,
frame_ms,0.2105,
frame_ms,0.2617,
frame_ms,0.2254,
frame_ms,0.2332,
frame_ms,0.2166,
frame_ms,0.2546,
tick_us,1206.1,4616
frame_ms,2.9513,
frame_ms,0.2868,
frame_ms,0.2336,
frame_ms,0.2291,
frame_ms,0.3094,
frame_ms,0.2301,
frame_ms,0.2346,
frame_ms,0.2208,
frame_ms,0.2381,
frame_ms,0.2218,
frame_ms,0.2302,
frame_ms,0.2333,
frame_ms,0.2134,
frame_ms,0.2705,
frame_ms,0.2232,
frame_ms,0.2204,
frame_ms,0.2407,
tick_us,1217.2,4660
frame_ms,2.6317,
frame_ms,0.2482,
frame_ms,0.2372,
frame_ms,0.2297,
frame_ms,0.2211,
frame_ms,0.2209,
frame_ms,0.2421,
frame_ms,0.2175,
frame_ms,0.225,
frame_ms,0.2128,
frame_ms,0.2518,
frame_ms,0.2293,
frame_ms,0.2217,
frame_ms,0.2307,
frame_ms,0.2188,
frame_ms,0.2728,
frame_ms,0.243,
frame_ms,0.2208,
frame_ms,0.2567,
frame_ms,0.2601,
tick_us,1176.5,4656
frame_ms,2.7133,
frame_ms,0.3452,
frame_ms,0.2311,
frame_ms,0.2313,
frame_ms,0.2221,
frame_ms,0.222,
frame_ms,0.2111,
frame_ms,0.2912,
frame_ms,0.3148,
frame_ms,0.2592,
frame_ms,0.2469,
frame_ms,0.243,
frame_ms,0.2467,
frame_ms,0.2445,
frame_ms,0.3396,
frame_ms,0.3558,
frame_ms,0.2429,
tick_us,1180.2,4656
frame_ms,2.6154,
frame_ms,0.2564,
frame_ms,0.2264,
frame_ms,0.2479,
frame_ms,0.231,
frame_ms,0.2413,
frame_ms,0.2326,
frame_ms,0.2149,
frame_ms,0.2112,
frame_ms,0.3017,
frame_ms,0.2846,
frame_ms,0.2377,
frame_ms,0.2229,
frame_ms,0.228,
frame_ms,0.2194,
frame_ms,0.2681,
frame_ms,0.2207,
frame_ms,0.2277,
frame_ms,0.2471,
tick_us,1201,4618
frame_ms,2.6348,
frame_ms,0.2447,
frame_ms,0.2259,
frame_ms,0.2256,
frame_ms,0.2341,
frame_ms,0.3988,
frame_ms,0.3237,
frame_ms,0.2418,
frame_ms,0.2527,
frame_ms,0.2226,
frame_ms,0.2229,
frame_ms,0.214,
frame_ms,0.213,
frame_ms,0.3018,
frame_ms,0.3223,
frame_ms,0.2837,
frame_ms,0.2462,
tick_us,1245.8,4652
frame_ms,2.7138,
frame_ms,0.284,
frame_ms,0.2333,
frame_ms,0.224,
frame_ms,0.2169,
frame_ms,0.2278,
frame_ms,0.2363,
frame_ms,0.2197,
frame_ms,0.2601,
frame_ms,0.2348,
frame_ms,0.2168,
frame_ms,0.2467,
frame_ms,0.2279,
frame_ms,0.2122,
frame_ms,0.2491,
frame_ms,0.2389,
frame_ms,0.2277,
frame_ms,0.23,
frame_ms,0.2207,
tick_us,1190.6,4654
frame_ms,2.673,
frame_ms,0.2675,
frame_ms,0.2269,
frame_ms,0.2213,
frame_ms,0.2218,
frame_ms,0.219,
frame_ms,0.2276,
frame_ms,0.2219,
frame_ms,0.2224,
frame_ms,0.2638,
frame_ms,0.2745,
frame_ms,0.2317,
frame_ms,0.3291,
frame_ms,0.236,
frame_ms,0.2202,
frame_ms,0.2511,
frame_ms,0.2855,
frame_ms,0.2406,
frame_ms,0.2361,
tick_us,1224.7,4648
frame_ms,2.6781,
frame_ms,0.2798,
frame_ms,0.2281,
frame_ms,0.2292,
frame_ms,0.2285,
frame_ms,0.2216,
frame_ms,0.2132,
frame_ms,0.2385,
frame_ms,0.2069,
frame_ms,0.2355,
frame_ms,0.2358,
frame_ms,0.2143,
frame_ms,0.2635,
frame_ms,0.2353,
frame_ms,0.2166,
frame_ms,0.2402,
frame_ms,0.2285,
frame_ms,0.2185,
frame_ms,0.2531,
tick_us,1200.8,4664
frame_ms,2.6373,
frame_ms,0.2458,
frame_ms,0.223,
frame_ms,0.2246,
frame_ms,0.223,
frame_ms,0.2247,
frame_ms,0.2451,
frame_ms,0.222,
frame_ms,0.2256,
frame_ms,0.2324,
frame_ms,0.2647,
frame_ms,0.2651,
frame_ms,0.2332,
frame_ms,0.2212,
frame_ms,0.2261,
frame_ms,0.2166,
frame_ms,0.3465,
frame_ms,0.3085,
frame_ms,0.253,
tick_us,1244.5,4648
frame_ms,2.7592,
frame_ms,0.324,
frame_ms,0.2347,
frame_ms,0.2256,
frame_ms,0.223,
frame_ms,0.2202,
frame_ms,0.2164,
frame_ms,0.2351,
frame_ms,0.217,
frame_ms,0.2306,
frame_ms,0.2386,
frame_ms,0.2356,
frame_ms,0.2199,
frame_ms,0.2309,
frame_ms,0.2607,
frame_ms,0.2349,
frame_ms,0.2139,
frame_ms,0.2373,
frame_ms,0.2178,
tick_us,1202.7,4652
frame_ms,2.6314,
frame_ms,0.2534,
frame_ms,0.2227,
frame_ms,0.2248,
frame_ms,0.2202,
frame_ms,0.2141,
frame_ms,0.2414,
frame_ms,0.2093,
frame_ms,0.2261,
frame_ms,0.2094,
frame_ms,0.2386,
frame_ms,0.2191,
frame_ms,0.2197,
frame_ms,0.2373,
frame_ms,0.2357,
frame_ms,0.3504,
frame_ms,0.4127,
frame_ms,0.413,
tick_us,1345,4624
frame_ms,2.9683,
frame_ms,0.3881,
frame_ms,0.292,
frame_ms,0.2506,
frame_ms,0.2214,
frame_ms,0.2305,
frame_ms,0.2251,
frame_ms,0.2188,
frame_ms,0.2126,
frame_ms,0.3075,
frame_ms,0.303,
frame_ms,0.2422,
frame_ms,0.2326,
frame_ms,0.2264,
frame_ms,0.2212,
frame_ms,0.2184,
tick_us,1211.9,4622
frame_ms,2.6668,
frame_ms,0.2522,
frame_ms,0.2237,
frame_ms,0.2242,
frame_ms,0.2192,
frame_ms,0.2428,
frame_ms,0.2269,
frame_ms,0.2223,
frame_ms,0.2437,
frame_ms,0.2203,
